Geneid	SRR21709663
112770	6034
391104	0
7203	8125
128229	42
57127	2
10485	0
407046	0
4209	2594
128239	789
164118	0
128240	3682
54865	1065
101928177	0
60484	0
63827	19
10763	600
1382	80
81875	736
51093	550
79590	2252
3068	7154
5546	2329
9047	19
4914	4
3645	0
375033	74
149499	2
9826	2608
768220	0
440695	0
2117	811
360155	0
83416	0
83417	0
115352	0
79368	2
115350	0
922	0
55243	3169
646268	0
912	6
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	14
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	2848
9447	0
100189166	0
57863	63
100131825	0
2532	0
2205	0
441911	13
26476	0
127385	0
325	0
1401	0
54935	976
343413	0
56833	9
284677	29
391123	16
25790	39
100422852	0
8407	21766
57549	0
89886	2
100505633	38
93183	690
3766	0
3765	0
93185	3544
477	179
480	1
844	24
729867	16
8682	63121
50717	4445
5824	3056
4807	13
1314	11906
474338	9
23385	8465
57216	42
114836	1
8832	0
6504	0
962	2
57823	701
4063	0
51744	2
55600	6
101928372	0
142683	0
50848	488
100131187	296
7391	1045
257106	11
81607	4
126823	143
5202	1474
4817	845
9191	629
51506	2730
27005	505
5498	646
8703	1123
9507	101
4720	4777
2207	4
336	0
84134	569
100847090	0
9970	11
654790	2
4359	70
6391	4892
257177	188
100189373	2
100189407	1
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	0
100189380	0
3310	10
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	4
100189003	0
2215	0
2213	0
641311	0
84824	50
127943	244
11266	473
102724329	0
22926	3165
25903	247
9722	37
100616386	0
693141	0
284680	0
400793	214
117157	2
127933	7727
6675	3343
4921	9622
51478	403
339512	375
5999	44606
8490	11760
101928404	3
83540	245
100422212	0
5087	1326
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	4733
223	4358
440700	0
54499	3568
100147773	20
7371	2189
100500832	0
149297	8
100126349	0
116123	0
57645	1543
117143	211
387597	2
84944	0
10223	0
92235	0
101928484	0
5451	290
919	2
8804	8036
92241	0
100189211	0
100189019	0
9019	7581
55811	23
25874	7731
55827	3239
100313835	0
23432	1089
261726	1321
375035	175
84832	113
9095	56
693142	0
100505918	0
101928565	0
6846	0
6375	2
1805	0
79100	0
101978719	0
101928596	93
481	937
29922	584
8548	1184
57821	35
10560	770
2153	6
6403	0
6402	16
6401	0
92342	158
55732	199
57147	274
22920	1736
149281	0
100423010	0
100422839	0
284688	0
101928650	8
92344	316
5396	8384
80133	20
2328	2
100302178	0
100847009	0
388714	0
2327	0
2326	2
2329	347
7151	0
23215	5800
4653	15988
8674	603
51603	2240
26052	61
100874284	0
100628315	5
406996	0
100422882	0
406977	0
102724541	0
92346	0
5279	592
51430	1941
356	0
8995	0
7292	38
100506023	51
101928673	6
9588	6563
284525	0
730159	0
339416	49
27252	1050
91687	227
55157	801
100506046	7
60674	2220
26769	1
26802	22
26774	64
26770	1
692198	6
26806	13
692197	3
692196	2
692195	2
619498	14
84614	53
462	2
149041	707
102724601	5
9910	1242
9293	0
101928696	0
27101	2258
63931	958
63923	0
9674	268
7143	0
101928727	0
101928751	0
64326	1043
677679	0
60676	315
460	30
574441	0
57795	0
102724661	0
101928778	0
89866	107
730102	260
100302401	54
9462	1985
400797	2
84066	0
105373472	16
400798	22
100616328	0
55103	1430
9068	71
9917	3761
64222	1335
27	3276
6646	1678
126859	0
7827	0
163589	14
148753	0
163590	2561
26092	3269
9857	933
5768	24919
200058	1061
89884	13
100527964	42
84320	1028
100423032	0
148756	0
9213	696
57710	180
10228	1686
3140	3318
51278	1270
101928973	0
100287948	1
777	0
127665	0
400799	0
2752	5415
127670	0
388719	2
353299	0
6041	428
6004	33
284648	0
85397	0
80896	74
1660	4923
81626	0
3915	22371
3918	199
23057	76
284649	19
9887	2460
4688	32
10092	8633
23179	1477
403314	0
23127	416
116461	860
102724846	0
81563	2384
80267	1357
116496	7928
101929069	0
6045	417
81627	1043
54823	173
10625	2443
100288079	0
101929093	0
83872	3175
10216	1
7175	3996
54953	1049
10896	1
102724919	0
5132	0
5743	1374
103752588	11
5321	1323
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	2
431704	0
5996	0
6003	0
100616345	20
5997	194
102724954	0
51377	903
6738	1015
51022	804
79577	2069
100302163	0
8707	2
101929184	0
343450	716
100616363	0
3075	7038
10878	0
3078	11
10877	1
3080	0
81494	0
2165	0
259266	500
360023	1106
23418	20
163486	238
388722	266
56956	0
